System,CarLike
Controller,Stanley_CTRL
dt,0.1
state_init,[-4.    4.    1.57]
Nactor,6
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[100, 100, 10, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quad-mix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-4.0,4.0,1.57,1,0.1,-0.22000000000000003,-0.284
0.0011,-4.00000015344779,3.99980005214173,1.5700583628145701,1,0.2,-0.22000000000000003,-0.284
0.0111,-4.000001070594496,3.9976000523707027,1.5707005210035356,1,0.30000000000000004,-0.22000000000000003,-0.284
0.0611,-3.999984465121444,3.98660006962947,1.5739113119483632,1,0.4,-0.22000000000000003,-0.284
0.1111,-3.999932541149692,3.975600196905192,1.5771221028931908,1,0.5,1,-1.3660965319846958
0.16110000000000002,-3.995556926636588,4.02136293524462,1.358527310294133,1,0.6,1.0,-1.3660965319846958
0.2111,-3.9792670997769246,4.068507190912846,1.1176884047322218,1,0.7,1,-1.8654447270964472
0.2611,-3.9560012870541543,4.117264704187632,1.245474583553264,1,0.7999999999999999,1.0,-1.8654447270964472
0.3111,-3.9439867970942886,4.165741524923459,1.4102288940459489,1,0.8999999999999999,1.0,-1.8654447270964472
0.3611,-3.9400856812590104,4.215532401727237,1.5749832045386338,1,0.9999999999999999,1,-1.3661837720098027
0.41109999999999997,-3.937728895483573,4.269489668325838,1.3710164459194187,1,1.0999999999999999,1.0,-1.3661837720098027
0.46109999999999995,-3.9220266480619106,4.316832758298614,1.1300719296528785,1,1.2,1.0,-1.3661837720098027
0.5111,-3.8954809845659932,4.359061380012126,0.8891274133863379,1,1.3,1,-2.100918932457624
0.5611,-3.8619126529596857,4.399728855010128,0.9447027956827614,1,1.4000000000000001,1.0,-2.100918932457624
0.6111000000000001,-3.8343762093880085,4.441444899318275,1.0300151305571326,1,1.5000000000000002,1,-1.9573167030183263
0.6611000000000001,-3.8111599611493334,4.4857378149743,1.1494457207424258,1,1.6000000000000003,1.0,-1.9573167030183263
0.7111000000000002,-3.79356085433092,4.532504562950182,1.2722979124631981,1,1.7000000000000004,1,-1.701803567552138
0.7611000000000002,-3.7864054714293367,4.58351481409494,1.6283803929573952,1,1.8000000000000005,1.0,-1.701803567552138
0.8111000000000003,-3.79857249210365,4.631703063482689,2.007852730491907,1,1.9000000000000006,1,-0.7370216958360187
0.8611000000000003,-3.824571560406156,4.679400807692325,2.0011943006257735,1,2.0000000000000004,1.0,-0.7370216958360187
0.9111000000000004,-3.8443951208084064,4.72529849185804,1.9558121548312086,1,2.1000000000000005,1,-0.8328815095802855
0.9611000000000004,-3.8619324924540397,4.77211807324905,1.9016987995123422,1,2.2000000000000006,1.0,-0.8328815095802855
1.0111000000000003,-3.876869323149459,4.819828252419701,1.8467098214618125,1,2.3000000000000007,1.0,-0.8328815095802855
1.0611000000000004,-3.889161364605499,4.868287264218976,1.7917208434112828,1,2.400000000000001,1,-1.0861485308928023
1.1111000000000004,-3.8979750761923677,4.917531269567788,1.7004032554282655,1,2.500000000000001,1.0,-1.0861485308928023
1.1611000000000005,-3.9020752457227577,4.9673440241104885,1.6054423971081793,1,2.600000000000001,1,-1.3276763080390066
1.2111000000000005,-3.899264226486032,5.017501774799435,1.4135696694471447,1,2.700000000000001,1.0,-1.3276763080390066
1.2611000000000006,-3.886527368767595,5.065764777343031,1.211977986408078,1,2.800000000000001,1,-1.7735199694051715
1.3111000000000006,-3.869101940452151,5.117625535810162,1.4146853988386032,1,2.9000000000000012,1.0,-1.7735199694051715
1.3611000000000006,-3.8673823119545574,5.167472698664147,1.6579385658291161,1,3.0000000000000013,1,-1.2601370901961402
1.4111000000000007,-3.8717800728519585,5.221203823180576,1.5385680575164766,1,3.1000000000000014,1.0,-1.2601370901961402
1.4611000000000007,-3.866291904266903,5.270850889395479,1.3828312780416296,1,3.2000000000000015,1,-1.5870241765796957
1.5111000000000008,-3.8612516839494817,5.310102358619736,-2.1145031958250176,1,3.3000000000000016,1.0,-1.5870241765796957
1.5611000000000008,-3.834049507988943,5.292483900738709,0.9663492605468691,1,3.4000000000000017,1,-2.03305157569197
1.6111000000000009,-3.837816334939597,5.299458781747053,1.3383587884454033,1,3.5000000000000018,1.0,-2.03305157569197
1.661100000000001,-3.828757359102672,5.348609954244428,1.4387078507377276,1,3.600000000000002,1,-1.5227470563399639
1.711100000000001,-3.8189953934346628,5.414049805092214,0.5028298853760302,1,3.700000000000002,1.0,-1.5227470563399639
