System,3wrobotNI
Controller,N_CTRL
dt,0.1
state_init,[-10.   -10.     1.57]
Nactor,6
pred_step_size_multiplier,5.0
buffer_size,25
run_obj_struct,quadratic
R1_diag,"[100, 100, 10, 0, 0]"
R2_diag,"[1, 10, 1, 0, 0]"
Ncritic,25
gamma,0.9
critic_period_multiplier,1.0
critic_struct,quad-mix
actor_struct,quad-nomix
t [s],x [m],y [m],alpha [rad],run_obj,accum_obj,v [m/s],omega [rad/s]
0.0001,-10.0,-10.0,1.57,1,0.1,-0.22000000000000003,-0.284
0.0011,-10.000000184769071,-10.000199947840764,1.5697418854166667,1,0.2,-0.22000000000000003,-0.284
0.009748890605656082,-10.00000452796416,-10.00210269833882,1.5672856004846605,1,0.30000000000000004,-0.22000000000000003,-0.284
0.05974889060565609,-10.000121242782816,-10.013101986700411,1.5530856004846605,1,0.4,-0.22000000000000003,-0.284
0.1097488906056561,-10.000394130480247,-10.024098508837657,1.5388856004846605,1,0.5,14.15946445596814,-0.3247344386867663
0.1597488906056561,-9.996364420076226,-9.925209788446136,1.5228345172682958,1,0.6,2.2,-0.3247344386867663
0.2097488906056561,-9.990198902014228,-9.815383923727037,1.5065977953339575,1,0.7,14.005207448373104,-0.29519414352432705
0.2597488906056561,-9.98231729164786,-9.705667515516723,1.4917034644167666,1,0.7999999999999999,2.2,-0.29519414352432705
0.3097488906056561,-9.972817229070255,-9.596079518234845,1.4769437572405502,1,0.8999999999999999,2.2,-0.29519414352432705
0.35974889060565607,-9.96170077324064,-9.486643670602456,1.4621840500643337,1,0.9999999999999999,13.756158272881452,-0.2609506618986286
0.40974889060565606,-9.949046786887495,-9.377374530752318,1.4489804594359519,1,1.0999999999999999,2.2,-0.2609506618986286
0.45974889060565605,-9.934968249767305,-9.268279970224496,1.4359329263410205,1,1.2,2.2,-0.2609506618986286
0.5097488906056561,-9.91946753647923,-9.159378380558577,1.4228853932460892,1,1.3,13.501483197245745,-0.2362413006498274
0.5597488906056561,-9.9026021535952,-9.050679535379448,1.41096072044749,1,1.4000000000000001,2.2,-0.2362413006498274
0.6097488906056562,-9.884454035386996,-8.942187576605686,1.3991486554149988,1,1.5000000000000002,13.329109131254022,-0.2244313975747405
0.6597488906056562,-9.86505182389163,-8.833912778398714,1.3878732643633935,1,1.6000000000000003,2.2,-0.2244313975747405
0.7097488906056563,-9.844435850374598,-8.725862537013127,1.3766516944846565,1,1.7000000000000004,13.154983627013369,-0.21497628120811907
0.7597488906056563,-9.82262953398243,-8.618046160351868,1.3658597907012255,1,1.8000000000000005,2.2,-0.21497628120811907
0.8097488906056564,-9.799665604339452,-8.510470412917844,1.3551109766408196,1,1.9000000000000006,12.979273962977425,-0.20735326231205398
0.8597488906056564,-9.775563426718367,-8.403143908269337,1.344708573204727,1,2.0000000000000004,2.2,-0.20735326231205398
0.9097488906056564,-9.750349841394577,-8.29607305914908,1.3343409100891244,1,2.1000000000000005,12.80211506870339,-0.20122869901192697
0.9597488906056565,-9.724040920608537,-8.189266037542566,1.3242515637172383,1,2.2000000000000006,2.2,-0.20122869901192697
1.0097488906056564,-9.696658719139439,-8.082729128600299,1.314190128766642,1,2.3000000000000007,2.2,-0.20122869901192697
1.0597488906056565,-9.668206007548806,-7.976473111700513,1.3041286938160457,1,2.400000000000001,12.533887294294779,-0.19391347125971414
1.1097488906056565,-9.638701501614019,-7.870504290167986,1.2943996826265851,1,2.500000000000001,2.2,-0.19391347125971414
1.1597488906056566,-9.608170961761683,-7.764826518866959,1.2847040090635995,1,2.600000000000001,12.353520959570192,-0.1904941559381803
1.2097488906056566,-9.576624616903285,-7.6594475027685665,1.27516371844947,1,2.700000000000001,2.2,-0.1904941559381803
1.2597488906056566,-9.544076014338449,-7.554373733466738,1.265639010652561,1,2.800000000000001,12.17201501282194,-0.18784676809367196
1.3097488906056567,-9.510533772115057,-7.449612914155009,1.2562346073293151,1,2.9000000000000012,2.2,-0.18784676809367196
1.3597488906056567,-9.476009075089722,-7.345171752037689,1.2468422689246315,1,3.0000000000000013,11.989424342232414,-0.18580747609623804
1.4097488906056568,-9.440509305871227,-7.241057970587053,1.2375426014713937,1,3.1000000000000014,2.2,-0.18580747609623804
1.4597488906056568,-9.404043826820592,-7.1372784841383625,1.2282522276665817,1,3.2000000000000015,11.805794528828073,-0.18426979308789493
1.5097488906056569,-9.366619034234237,-7.033841066450627,1.2190317303422271,1,3.3000000000000016,2.2,-0.18426979308789493
1.559748890605657,-9.328242824125153,-6.93075284742386,1.2098182406878324,1,3.4000000000000017,11.621163849542624,-0.1831471642607766
1.609748890605657,-9.288920809925065,-6.828021670650412,1.200655766327795,1,3.5000000000000018,2.2,-0.1831471642607766
1.659748890605657,-9.248659711456664,-6.725654882118513,1.1914984081147562,1,3.600000000000002,11.435564701915085,-0.1823689939238322
1.709748890605657,-9.207464526081635,-6.623660407365384,1.1823764120693727,1,3.700000000000002,2.2,-0.1823689939238322
1.759748890605657,-9.16534103473532,-6.522045803897083,1.1732579623731811,1,3.800000000000002,11.24902474666736,-0.18187771540240139
1.8097488906056571,-9.122293755580449,-6.420819086200602,1.1641618377035494,1,3.900000000000002,2.2,-0.18187771540240139
1.8597488906056572,-9.078327724882731,-6.319988015805597,1.1550679519334293,1,4.000000000000002,11.06156782740588,-0.181626410221712
1.9097488906056572,-9.033447094044298,-6.219560699705328,1.1459854861513379,1,4.100000000000001,2.2,-0.181626410221712
1.9597488906056573,-8.987656313746422,-6.119545094511414,1.1369041656402523,1,4.200000000000001,10.873214712208375,-0.18157687009309564
